id_row,y_coord,z_coord_,x_min,x_max,row_has_pores,number_of_pores_in_row,width_row,number_non_void_cells_in_row
810,0.00044,0.00024,9.5e-05,0.0002,False,0,0.000105,21
811,0.00044,0.000245,9.5e-05,0.000205,False,0,0.00011,22
812,0.00044,0.00025,9e-05,0.000205,False,0,0.000115,23
813,0.00044,0.000255,9e-05,0.00021,False,0,0.00012,24
814,0.00044,0.00026,9.5e-05,0.00021,False,0,0.000115,23
815,0.00044,0.000265,0.000115,0.0002,True,4,8.5e-05,13
816,0.00044,0.00027,0.000175,0.00018,False,0,5e-06,1
817,0.000445,0.000175,0.000135,0.000165,False,0,3e-05,6
818,0.000445,0.00018,0.000125,0.00017,False,0,4.5e-05,9
819,0.000445,0.000185,0.00012,0.000175,False,0,5.5e-05,11
820,0.000445,0.00019,0.00012,0.00018,False,0,6e-05,12
821,0.000445,0.000195,0.000115,0.00018,False,0,6.5e-05,13
822,0.000445,0.0002,0.00011,0.00019,False,0,8e-05,16
823,0.000445,0.000205,0.00011,0.000195,False,0,8.5e-05,17
824,0.000445,0.00021,0.000105,0.000195,False,0,9e-05,18
825,0.000445,0.000215,0.000105,0.000195,False,0,9e-05,18
826,0.000445,0.00022,0.0001,0.0002,False,0,0.0001,20
827,0.000445,0.000225,0.0001,0.0002,False,0,0.0001,20
828,0.000445,0.00023,0.0001,0.000205,False,0,0.000105,21
829,0.000445,0.000235,0.0001,0.000205,False,0,0.000105,21
830,0.000445,0.00024,9.5e-05,0.0002,False,0,0.000105,21
831,0.000445,0.000245,9.5e-05,0.0002,False,0,0.000105,21
832,0.000445,0.00025,9e-05,0.0002,False,0,0.00011,22
833,0.000445,0.000255,9e-05,0.000205,False,0,0.000115,23
834,0.000445,0.00026,9.5e-05,0.000205,False,0,0.00011,22
835,0.000445,0.000265,0.000115,0.0002,True,4,8.5e-05,13
836,0.000445,0.00027,0.000115,0.000125,False,0,1e-05,2
837,0.00045,0.000175,0.000135,0.000165,False,0,3e-05,6
838,0.00045,0.00018,0.000125,0.00017,False,0,4.5e-05,9
839,0.00045,0.000185,0.000125,0.000175,False,0,5e-05,10
840,0.00045,0.00019,0.00012,0.00018,False,0,6e-05,12
841,0.00045,0.000195,0.000115,0.00018,False,0,6.5e-05,13
842,0.00045,0.0002,0.000115,0.00019,False,0,7.5e-05,15
843,0.00045,0.000205,0.00011,0.000195,False,0,8.5e-05,17
844,0.00045,0.00021,0.000105,0.000195,False,0,9e-05,18
845,0.00045,0.000215,0.000105,0.000195,False,0,9e-05,18
846,0.00045,0.00022,0.0001,0.0002,False,0,0.0001,20
847,0.00045,0.000225,0.0001,0.0002,False,0,0.0001,20
848,0.00045,0.00023,0.0001,0.000205,False,0,0.000105,21
849,0.00045,0.000235,9.5e-05,0.000205,False,0,0.00011,22
850,0.00045,0.00024,9.5e-05,0.000205,False,0,0.00011,22
851,0.00045,0.000245,9.5e-05,0.0002,False,0,0.000105,21
852,0.00045,0.00025,9e-05,0.0002,False,0,0.00011,22
853,0.00045,0.000255,9e-05,0.0002,False,0,0.00011,22
854,0.00045,0.00026,9.5e-05,0.0002,False,0,0.000105,21
855,0.00045,0.000265,0.00011,0.00019,True,6,8e-05,10
856,0.00045,0.00027,0.000115,0.000125,False,0,1e-05,2
857,0.000455,0.000175,0.000135,0.000165,False,0,3e-05,6
858,0.000455,0.00018,0.000125,0.00017,False,0,4.5e-05,9
859,0.000455,0.000185,0.000125,0.000175,False,0,5e-05,10
860,0.000455,0.00019,0.00012,0.00018,False,0,6e-05,12
861,0.000455,0.000195,0.000115,0.00018,False,0,6.5e-05,13
862,0.000455,0.0002,0.000115,0.000185,False,0,7e-05,14
863,0.000455,0.000205,0.00011,0.00019,False,0,8e-05,16
864,0.000455,0.00021,0.000105,0.000195,False,0,9e-05,18
865,0.000455,0.000215,0.0001,0.000195,False,0,9.5e-05,19
866,0.000455,0.00022,0.0001,0.0002,False,0,0.0001,20
867,0.000455,0.000225,0.0001,0.0002,False,0,0.0001,20
868,0.000455,0.00023,0.0001,0.000205,False,0,0.000105,21
869,0.000455,0.000235,9.5e-05,0.000205,False,0,0.00011,22
870,0.000455,0.00024,9e-05,0.000205,False,0,0.000115,23
871,0.000455,0.000245,9e-05,0.0002,False,0,0.00011,22
872,0.000455,0.00025,9.5e-05,0.0002,False,0,0.000105,21
873,0.000455,0.000255,9.5e-05,0.0002,False,0,0.000105,21
874,0.000455,0.00026,0.000105,0.0002,False,0,9.5e-05,19
875,0.000455,0.000265,0.00011,0.00018,True,5,7e-05,9
876,0.00046,0.000175,0.000135,0.000165,False,0,3e-05,6
877,0.00046,0.00018,0.00013,0.00017,False,0,4e-05,8
878,0.00046,0.000185,0.000125,0.000175,False,0,5e-05,10
879,0.00046,0.00019,0.00012,0.00018,False,0,6e-05,12
880,0.00046,0.000195,0.000115,0.00018,False,0,6.5e-05,13
881,0.00046,0.0002,0.00011,0.000185,False,0,7.5e-05,15
882,0.00046,0.000205,0.00011,0.00019,False,0,8e-05,16
883,0.00046,0.00021,0.000105,0.000195,False,0,9e-05,18
884,0.00046,0.000215,0.0001,0.000195,False,0,9.5e-05,19
885,0.00046,0.00022,0.0001,0.0002,False,0,0.0001,20
886,0.00046,0.000225,0.0001,0.0002,False,0,0.0001,20
887,0.00046,0.00023,0.0001,0.000205,False,0,0.000105,21
888,0.00046,0.000235,9.5e-05,0.000205,False,0,0.00011,22
889,0.00046,0.00024,9e-05,0.0002,False,0,0.00011,22
890,0.00046,0.000245,9e-05,0.0002,False,0,0.00011,22
891,0.00046,0.00025,9e-05,0.0002,False,0,0.00011,22
892,0.00046,0.000255,9.5e-05,0.000205,False,0,0.00011,22
893,0.00046,0.00026,0.000105,0.000205,True,3,0.0001,17
894,0.00046,0.000265,0.00011,0.000175,True,7,6.5e-05,6
895,0.000465,0.000175,0.000135,0.000165,False,0,3e-05,6
896,0.000465,0.00018,0.00013,0.00017,False,0,4e-05,8
897,0.000465,0.000185,0.000125,0.000175,False,0,5e-05,10
898,0.000465,0.00019,0.00012,0.00018,False,0,6e-05,12
899,0.000465,0.000195,0.000115,0.00018,False,0,6.5e-05,13
900,0.000465,0.0002,0.00011,0.000185,False,0,7.5e-05,15
901,0.000465,0.000205,0.0001,0.00019,False,0,9e-05,18
902,0.000465,0.00021,0.0001,0.000195,False,0,9.5e-05,19
903,0.000465,0.000215,0.0001,0.000195,False,0,9.5e-05,19
904,0.000465,0.00022,0.0001,0.0002,False,0,0.0001,20
905,0.000465,0.000225,0.0001,0.0002,False,0,0.0001,20
906,0.000465,0.00023,0.0001,0.0002,False,0,0.0001,20
907,0.000465,0.000235,9.5e-05,0.0002,False,0,0.000105,21
908,0.000465,0.00024,9.5e-05,0.0002,False,0,0.000105,21
909,0.000465,0.000245,9e-05,0.0002,False,0,0.00011,22
910,0.000465,0.00025,9e-05,0.000205,False,0,0.000115,23
911,0.000465,0.000255,9.5e-05,0.000205,False,0,0.00011,22
912,0.000465,0.00026,0.0001,0.000205,True,3,0.000105,18
913,0.000465,0.000265,0.00018,0.0002,False,0,2e-05,4
