Points_0,Points_1,Points_2
0.00014,0.000575,0.000135
6e-05,0.00058,0.000135
6.5e-05,0.00058,0.000135
7e-05,0.00058,0.000135
7.5e-05,0.00058,0.000135
8e-05,0.00058,0.000135
8.5e-05,0.00058,0.000135
9e-05,0.00058,0.000135
9.5e-05,0.00058,0.000135
0.0001,0.00058,0.000135
0.000105,0.00058,0.000135
0.00011,0.00058,0.000135
0.000115,0.00058,0.000135
0.00012,0.00058,0.000135
0.000125,0.00058,0.000135
0.00013,0.00058,0.000135
0.000135,0.00058,0.000135
0.00014,0.00058,0.000135
6.5e-05,0.000585,0.000135
7e-05,0.000585,0.000135
7.5e-05,0.000585,0.000135
8e-05,0.000585,0.000135
8.5e-05,0.000585,0.000135
9e-05,0.000585,0.000135
9.5e-05,0.000585,0.000135
0.0001,0.000585,0.000135
0.000105,0.000585,0.000135
0.00011,0.000585,0.000135
0.000115,0.000585,0.000135
0.00012,0.000585,0.000135
0.000125,0.000585,0.000135
0.00013,0.000585,0.000135
0.000135,0.000585,0.000135
0.00014,0.000585,0.000135
6.5e-05,0.00059,0.000135
7e-05,0.00059,0.000135
7.5e-05,0.00059,0.000135
8e-05,0.00059,0.000135
8.5e-05,0.00059,0.000135
9e-05,0.00059,0.000135
9.5e-05,0.00059,0.000135
0.0001,0.00059,0.000135
0.000105,0.00059,0.000135
0.00011,0.00059,0.000135
0.000115,0.00059,0.000135
0.00012,0.00059,0.000135
0.000125,0.00059,0.000135
0.00013,0.00059,0.000135
0.000135,0.00059,0.000135
0.00014,0.00059,0.000135
6.5e-05,0.000595,0.000135
7e-05,0.000595,0.000135
7.5e-05,0.000595,0.000135
8e-05,0.000595,0.000135
8.5e-05,0.000595,0.000135
9e-05,0.000595,0.000135
9.5e-05,0.000595,0.000135
0.0001,0.000595,0.000135
0.000105,0.000595,0.000135
0.00011,0.000595,0.000135
0.000115,0.000595,0.000135
0.00012,0.000595,0.000135
0.000125,0.000595,0.000135
0.00013,0.000595,0.000135
0.000135,0.000595,0.000135
6.5e-05,0.0006,0.000135
7e-05,0.0006,0.000135
7.5e-05,0.0006,0.000135
8e-05,0.0006,0.000135
8.5e-05,0.0006,0.000135
9e-05,0.0006,0.000135
9.5e-05,0.0006,0.000135
0.0001,0.0006,0.000135
0.000105,0.0006,0.000135
0.00011,0.0006,0.000135
0.000115,0.0006,0.000135
0.00012,0.0006,0.000135
0.000125,0.0006,0.000135
0.00013,0.0006,0.000135
0.000135,0.0006,0.000135
6.5e-05,0.000605,0.000135
7e-05,0.000605,0.000135
7.5e-05,0.000605,0.000135
8e-05,0.000605,0.000135
8.5e-05,0.000605,0.000135
9e-05,0.000605,0.000135
9.5e-05,0.000605,0.000135
0.0001,0.000605,0.000135
0.000105,0.000605,0.000135
0.00011,0.000605,0.000135
0.000115,0.000605,0.000135
0.00012,0.000605,0.000135
0.000125,0.000605,0.000135
0.00013,0.000605,0.000135
0.000135,0.000605,0.000135
6.5e-05,0.00061,0.000135
7e-05,0.00061,0.000135
7.5e-05,0.00061,0.000135
8e-05,0.00061,0.000135
8.5e-05,0.00061,0.000135
9e-05,0.00061,0.000135
9.5e-05,0.00061,0.000135
0.0001,0.00061,0.000135
0.000105,0.00061,0.000135
0.00011,0.00061,0.000135
0.000115,0.00061,0.000135
0.00012,0.00061,0.000135
0.000125,0.00061,0.000135
0.00013,0.00061,0.000135
0.000135,0.00061,0.000135
6e-05,0.000615,0.000135
6.5e-05,0.000615,0.000135
7e-05,0.000615,0.000135
7.5e-05,0.000615,0.000135
8e-05,0.000615,0.000135
8.5e-05,0.000615,0.000135
9e-05,0.000615,0.000135
9.5e-05,0.000615,0.000135
0.0001,0.000615,0.000135
0.000105,0.000615,0.000135
0.00011,0.000615,0.000135
0.000115,0.000615,0.000135
0.00012,0.000615,0.000135
0.000125,0.000615,0.000135
0.00013,0.000615,0.000135
0.000135,0.000615,0.000135
6e-05,0.00062,0.000135
6.5e-05,0.00062,0.000135
7e-05,0.00062,0.000135
7.5e-05,0.00062,0.000135
8e-05,0.00062,0.000135
8.5e-05,0.00062,0.000135
9e-05,0.00062,0.000135
9.5e-05,0.00062,0.000135
0.0001,0.00062,0.000135
0.000105,0.00062,0.000135
0.00011,0.00062,0.000135
0.000115,0.00062,0.000135
0.00012,0.00062,0.000135
0.000125,0.00062,0.000135
0.00013,0.00062,0.000135
0.000135,0.00062,0.000135
0.00014,0.00062,0.000135
6.5e-05,0.000625,0.000135
7e-05,0.000625,0.000135
7.5e-05,0.000625,0.000135
8e-05,0.000625,0.000135
8.5e-05,0.000625,0.000135
9e-05,0.000625,0.000135
9.5e-05,0.000625,0.000135
0.0001,0.000625,0.000135
0.000105,0.000625,0.000135
0.00011,0.000625,0.000135
0.000115,0.000625,0.000135
0.00012,0.000625,0.000135
0.000125,0.000625,0.000135
0.00013,0.000625,0.000135
0.000135,0.000625,0.000135
0.00014,0.000625,0.000135
6.5e-05,0.00063,0.000135
7e-05,0.00063,0.000135
7.5e-05,0.00063,0.000135
8e-05,0.00063,0.000135
9e-05,0.00063,0.000135
9.5e-05,0.00063,0.000135
0.0001,0.00063,0.000135
0.000105,0.00063,0.000135
0.00011,0.00063,0.000135
0.000115,0.00063,0.000135
0.00012,0.00063,0.000135
0.000125,0.00063,0.000135
0.00013,0.00063,0.000135
0.000135,0.00063,0.000135
0.00014,0.00063,0.000135
6.5e-05,0.000635,0.000135
7e-05,0.000635,0.000135
7.5e-05,0.000635,0.000135
8e-05,0.000635,0.000135
8.5e-05,0.000635,0.000135
9e-05,0.000635,0.000135
9.5e-05,0.000635,0.000135
0.0001,0.000635,0.000135
0.000105,0.000635,0.000135
0.00011,0.000635,0.000135
0.000115,0.000635,0.000135
0.00012,0.000635,0.000135
0.000125,0.000635,0.000135
0.00013,0.000635,0.000135
0.000135,0.000635,0.000135
0.00014,0.000635,0.000135
6e-05,0.00064,0.000135
6.5e-05,0.00064,0.000135
7e-05,0.00064,0.000135
7.5e-05,0.00064,0.000135
8e-05,0.00064,0.000135
8.5e-05,0.00064,0.000135
9e-05,0.00064,0.000135
9.5e-05,0.00064,0.000135
0.0001,0.00064,0.000135
0.000105,0.00064,0.000135
0.00011,0.00064,0.000135
0.000115,0.00064,0.000135
0.00012,0.00064,0.000135
0.000125,0.00064,0.000135
0.00013,0.00064,0.000135
0.000135,0.00064,0.000135
0.00014,0.00064,0.000135
6e-05,0.000645,0.000135
6.5e-05,0.000645,0.000135
7e-05,0.000645,0.000135
7.5e-05,0.000645,0.000135
8e-05,0.000645,0.000135
8.5e-05,0.000645,0.000135
9e-05,0.000645,0.000135
9.5e-05,0.000645,0.000135
0.0001,0.000645,0.000135
0.000105,0.000645,0.000135
0.00011,0.000645,0.000135
0.000115,0.000645,0.000135
0.00012,0.000645,0.000135
0.000125,0.000645,0.000135
0.00013,0.000645,0.000135
0.000135,0.000645,0.000135
0.00014,0.000645,0.000135
6e-05,0.00065,0.000135
6.5e-05,0.00065,0.000135
7e-05,0.00065,0.000135
7.5e-05,0.00065,0.000135
8e-05,0.00065,0.000135
8.5e-05,0.00065,0.000135
9e-05,0.00065,0.000135
9.5e-05,0.00065,0.000135
0.0001,0.00065,0.000135
0.000105,0.00065,0.000135
0.00011,0.00065,0.000135
0.000115,0.00065,0.000135
0.00012,0.00065,0.000135
0.000125,0.00065,0.000135
0.00013,0.00065,0.000135
0.000135,0.00065,0.000135
0.00014,0.00065,0.000135
6e-05,0.000655,0.000135
6.5e-05,0.000655,0.000135
7e-05,0.000655,0.000135
7.5e-05,0.000655,0.000135
8e-05,0.000655,0.000135
8.5e-05,0.000655,0.000135
9e-05,0.000655,0.000135
9.5e-05,0.000655,0.000135
0.0001,0.000655,0.000135
0.000105,0.000655,0.000135
0.00011,0.000655,0.000135
0.000115,0.000655,0.000135
0.00012,0.000655,0.000135
0.000125,0.000655,0.000135
0.00013,0.000655,0.000135
0.000135,0.000655,0.000135
0.00014,0.000655,0.000135
6e-05,0.00066,0.000135
6.5e-05,0.00066,0.000135
7e-05,0.00066,0.000135
7.5e-05,0.00066,0.000135
8e-05,0.00066,0.000135
8.5e-05,0.00066,0.000135
9e-05,0.00066,0.000135
9.5e-05,0.00066,0.000135
0.0001,0.00066,0.000135
0.000105,0.00066,0.000135
0.00011,0.00066,0.000135
0.000115,0.00066,0.000135
0.00012,0.00066,0.000135
0.000125,0.00066,0.000135
0.00013,0.00066,0.000135
0.000135,0.00066,0.000135
0.00014,0.00066,0.000135
6e-05,0.000665,0.000135
6.5e-05,0.000665,0.000135
7e-05,0.000665,0.000135
7.5e-05,0.000665,0.000135
8e-05,0.000665,0.000135
8.5e-05,0.000665,0.000135
9e-05,0.000665,0.000135
9.5e-05,0.000665,0.000135
0.0001,0.000665,0.000135
0.000105,0.000665,0.000135
0.00011,0.000665,0.000135
0.000115,0.000665,0.000135
0.00012,0.000665,0.000135
0.000125,0.000665,0.000135
0.00013,0.000665,0.000135
0.000135,0.000665,0.000135
0.00014,0.000665,0.000135
6e-05,0.00067,0.000135
6.5e-05,0.00067,0.000135
7e-05,0.00067,0.000135
7.5e-05,0.00067,0.000135
8e-05,0.00067,0.000135
8.5e-05,0.00067,0.000135
9e-05,0.00067,0.000135
9.5e-05,0.00067,0.000135
0.0001,0.00067,0.000135
0.000105,0.00067,0.000135
0.00011,0.00067,0.000135
0.000115,0.00067,0.000135
0.00012,0.00067,0.000135
0.000125,0.00067,0.000135
0.00013,0.00067,0.000135
0.000135,0.00067,0.000135
0.00014,0.00067,0.000135
6.5e-05,0.000675,0.000135
7e-05,0.000675,0.000135
7.5e-05,0.000675,0.000135
8e-05,0.000675,0.000135
8.5e-05,0.000675,0.000135
9e-05,0.000675,0.000135
9.5e-05,0.000675,0.000135
0.0001,0.000675,0.000135
0.000105,0.000675,0.000135
0.00011,0.000675,0.000135
0.000115,0.000675,0.000135
0.00012,0.000675,0.000135
0.000125,0.000675,0.000135
0.00013,0.000675,0.000135
0.000135,0.000675,0.000135
6.5e-05,0.00068,0.000135
7e-05,0.00068,0.000135
7.5e-05,0.00068,0.000135
8e-05,0.00068,0.000135
8.5e-05,0.00068,0.000135
9e-05,0.00068,0.000135
9.5e-05,0.00068,0.000135
0.0001,0.00068,0.000135
0.000105,0.00068,0.000135
0.00011,0.00068,0.000135
0.000115,0.00068,0.000135
0.00012,0.00068,0.000135
0.000125,0.00068,0.000135
0.00013,0.00068,0.000135
0.000135,0.00068,0.000135
6.5e-05,0.000685,0.000135
7e-05,0.000685,0.000135
7.5e-05,0.000685,0.000135
8e-05,0.000685,0.000135
8.5e-05,0.000685,0.000135
9e-05,0.000685,0.000135
9.5e-05,0.000685,0.000135
0.0001,0.000685,0.000135
0.000105,0.000685,0.000135
0.00011,0.000685,0.000135
0.000115,0.000685,0.000135
0.00012,0.000685,0.000135
0.000125,0.000685,0.000135
0.00013,0.000685,0.000135
0.000135,0.000685,0.000135
6.5e-05,0.00069,0.000135
7e-05,0.00069,0.000135
7.5e-05,0.00069,0.000135
8e-05,0.00069,0.000135
8.5e-05,0.00069,0.000135
9e-05,0.00069,0.000135
9.5e-05,0.00069,0.000135
0.0001,0.00069,0.000135
0.000105,0.00069,0.000135
0.00011,0.00069,0.000135
0.000115,0.00069,0.000135
0.00012,0.00069,0.000135
0.000125,0.00069,0.000135
0.00013,0.00069,0.000135
0.000135,0.00069,0.000135
6.5e-05,0.000695,0.000135
7e-05,0.000695,0.000135
7.5e-05,0.000695,0.000135
8e-05,0.000695,0.000135
8.5e-05,0.000695,0.000135
9e-05,0.000695,0.000135
9.5e-05,0.000695,0.000135
0.0001,0.000695,0.000135
0.000105,0.000695,0.000135
0.00011,0.000695,0.000135
0.000115,0.000695,0.000135
0.00012,0.000695,0.000135
0.000125,0.000695,0.000135
0.00013,0.000695,0.000135
0.000135,0.000695,0.000135
7e-05,0.0007,0.000135
7.5e-05,0.0007,0.000135
8e-05,0.0007,0.000135
8.5e-05,0.0007,0.000135
9e-05,0.0007,0.000135
9.5e-05,0.0007,0.000135
0.000105,0.0007,0.000135
0.00011,0.0007,0.000135
0.000115,0.0007,0.000135
0.00012,0.0007,0.000135
0.000125,0.0007,0.000135
0.00013,0.0007,0.000135
7e-05,0.000705,0.000135
7.5e-05,0.000705,0.000135
8e-05,0.000705,0.000135
8.5e-05,0.000705,0.000135
9e-05,0.000705,0.000135
9.5e-05,0.000705,0.000135
0.0001,0.000705,0.000135
0.000105,0.000705,0.000135
0.00011,0.000705,0.000135
0.000115,0.000705,0.000135
0.00012,0.000705,0.000135
0.000125,0.000705,0.000135
0.00013,0.000705,0.000135
7.5e-05,0.00071,0.000135
8e-05,0.00071,0.000135
8.5e-05,0.00071,0.000135
9e-05,0.00071,0.000135
9.5e-05,0.00071,0.000135
0.0001,0.00071,0.000135
0.000105,0.00071,0.000135
0.00011,0.00071,0.000135
0.000115,0.00071,0.000135
0.000125,0.00071,0.000135
0.00013,0.00071,0.000135
7.5e-05,0.000715,0.000135
8e-05,0.000715,0.000135
8.5e-05,0.000715,0.000135
9e-05,0.000715,0.000135
9.5e-05,0.000715,0.000135
0.0001,0.000715,0.000135
0.000105,0.000715,0.000135
0.00011,0.000715,0.000135
0.000115,0.000715,0.000135
8e-05,0.00072,0.000135
8.5e-05,0.00072,0.000135
9e-05,0.00072,0.000135
9.5e-05,0.00072,0.000135
0.0001,0.00072,0.000135
0.000105,0.00072,0.000135
0.00011,0.00072,0.000135
0.000115,0.00072,0.000135
0.00012,0.00072,0.000135
8.5e-05,0.000725,0.000135
9e-05,0.000725,0.000135
9.5e-05,0.000725,0.000135
0.0001,0.000725,0.000135
0.000105,0.000725,0.000135
0.00011,0.000725,0.000135
0.000115,0.000725,0.000135
0.00012,0.000725,0.000135
9.5e-05,0.00073,0.000135
0.0001,0.00073,0.000135
8e-05,0.0,0.00014
8.5e-05,0.0,0.00014
9e-05,0.0,0.00014
9.5e-05,0.0,0.00014
0.0001,0.0,0.00014
0.000105,0.0,0.00014
0.00011,0.0,0.00014
0.000115,0.0,0.00014
0.00012,0.0,0.00014
0.000125,0.0,0.00014
0.00013,0.0,0.00014
7e-05,5e-06,0.00014
7.5e-05,5e-06,0.00014
8e-05,5e-06,0.00014
8.5e-05,5e-06,0.00014
9e-05,5e-06,0.00014
9.5e-05,5e-06,0.00014
0.0001,5e-06,0.00014
0.000105,5e-06,0.00014
0.00011,5e-06,0.00014
0.000115,5e-06,0.00014
0.00012,5e-06,0.00014
0.000125,5e-06,0.00014
0.00013,5e-06,0.00014
7e-05,1e-05,0.00014
7.5e-05,1e-05,0.00014
8e-05,1e-05,0.00014
8.5e-05,1e-05,0.00014
9e-05,1e-05,0.00014
9.5e-05,1e-05,0.00014
0.0001,1e-05,0.00014
0.000105,1e-05,0.00014
0.00011,1e-05,0.00014
0.000115,1e-05,0.00014
0.00012,1e-05,0.00014
0.000125,1e-05,0.00014
0.00013,1e-05,0.00014
7e-05,1.5e-05,0.00014
7.5e-05,1.5e-05,0.00014
8e-05,1.5e-05,0.00014
8.5e-05,1.5e-05,0.00014
0.0001,1.5e-05,0.00014
0.000105,1.5e-05,0.00014
0.00011,1.5e-05,0.00014
0.000115,1.5e-05,0.00014
0.00012,1.5e-05,0.00014
0.000125,1.5e-05,0.00014
0.00013,1.5e-05,0.00014
6.5e-05,2e-05,0.00014
7e-05,2e-05,0.00014
7.5e-05,2e-05,0.00014
8e-05,2e-05,0.00014
0.000115,2e-05,0.00014
0.00012,2e-05,0.00014
0.000125,2e-05,0.00014
0.00013,2e-05,0.00014
6.5e-05,2.5e-05,0.00014
7e-05,2.5e-05,0.00014
7.5e-05,2.5e-05,0.00014
8e-05,2.5e-05,0.00014
0.00012,2.5e-05,0.00014
0.000125,2.5e-05,0.00014
0.00013,2.5e-05,0.00014
6.5e-05,3e-05,0.00014
7e-05,3e-05,0.00014
0.00012,3e-05,0.00014
0.000125,3e-05,0.00014
0.00013,3e-05,0.00014
9e-05,3.5e-05,0.00014
9.5e-05,3.5e-05,0.00014
0.0001,3.5e-05,0.00014
0.000125,3.5e-05,0.00014
0.00013,3.5e-05,0.00014
8e-05,4e-05,0.00014
8.5e-05,4e-05,0.00014
9e-05,4e-05,0.00014
9.5e-05,4e-05,0.00014
0.0001,4e-05,0.00014
0.000105,4e-05,0.00014
0.00013,4e-05,0.00014
0.000135,4e-05,0.00014
8e-05,4.5e-05,0.00014
8.5e-05,4.5e-05,0.00014
9e-05,4.5e-05,0.00014
9.5e-05,4.5e-05,0.00014
0.0001,4.5e-05,0.00014
0.000105,4.5e-05,0.00014
0.00013,4.5e-05,0.00014
0.000135,4.5e-05,0.00014
6e-05,5e-05,0.00014
6.5e-05,5e-05,0.00014
7e-05,5e-05,0.00014
7.5e-05,5e-05,0.00014
8e-05,5e-05,0.00014
8.5e-05,5e-05,0.00014
9e-05,5e-05,0.00014
9.5e-05,5e-05,0.00014
0.0001,5e-05,0.00014
0.000105,5e-05,0.00014
0.00011,5e-05,0.00014
0.000115,5e-05,0.00014
0.00013,5e-05,0.00014
0.000135,5e-05,0.00014
6e-05,5.5e-05,0.00014
6.5e-05,5.5e-05,0.00014
7e-05,5.5e-05,0.00014
7.5e-05,5.5e-05,0.00014
8e-05,5.5e-05,0.00014
8.5e-05,5.5e-05,0.00014
9e-05,5.5e-05,0.00014
9.5e-05,5.5e-05,0.00014
0.0001,5.5e-05,0.00014
0.000105,5.5e-05,0.00014
0.00011,5.5e-05,0.00014
0.000115,5.5e-05,0.00014
0.00012,5.5e-05,0.00014
0.000125,5.5e-05,0.00014
0.00013,5.5e-05,0.00014
0.000135,5.5e-05,0.00014
6e-05,6e-05,0.00014
6.5e-05,6e-05,0.00014
7e-05,6e-05,0.00014
7.5e-05,6e-05,0.00014
8e-05,6e-05,0.00014
8.5e-05,6e-05,0.00014
9e-05,6e-05,0.00014
9.5e-05,6e-05,0.00014
0.0001,6e-05,0.00014
0.000105,6e-05,0.00014
0.00011,6e-05,0.00014
0.000115,6e-05,0.00014
0.00012,6e-05,0.00014
0.000125,6e-05,0.00014
0.00013,6e-05,0.00014
0.000135,6e-05,0.00014
6e-05,6.5e-05,0.00014
6.5e-05,6.5e-05,0.00014
7e-05,6.5e-05,0.00014
7.5e-05,6.5e-05,0.00014
8e-05,6.5e-05,0.00014
8.5e-05,6.5e-05,0.00014
9e-05,6.5e-05,0.00014
9.5e-05,6.5e-05,0.00014
0.0001,6.5e-05,0.00014
0.000105,6.5e-05,0.00014
0.00011,6.5e-05,0.00014
0.000115,6.5e-05,0.00014
0.00012,6.5e-05,0.00014
0.000125,6.5e-05,0.00014
0.00013,6.5e-05,0.00014
0.000135,6.5e-05,0.00014
6e-05,7e-05,0.00014
6.5e-05,7e-05,0.00014
7e-05,7e-05,0.00014
7.5e-05,7e-05,0.00014
8e-05,7e-05,0.00014
8.5e-05,7e-05,0.00014
9e-05,7e-05,0.00014
9.5e-05,7e-05,0.00014
0.0001,7e-05,0.00014
0.000105,7e-05,0.00014
0.00011,7e-05,0.00014
0.000115,7e-05,0.00014
0.00012,7e-05,0.00014
0.000125,7e-05,0.00014
0.00013,7e-05,0.00014
0.000135,7e-05,0.00014
6e-05,7.5e-05,0.00014
6.5e-05,7.5e-05,0.00014
7e-05,7.5e-05,0.00014
7.5e-05,7.5e-05,0.00014
8e-05,7.5e-05,0.00014
8.5e-05,7.5e-05,0.00014
9e-05,7.5e-05,0.00014
9.5e-05,7.5e-05,0.00014
0.0001,7.5e-05,0.00014
0.000105,7.5e-05,0.00014
0.00011,7.5e-05,0.00014
0.000115,7.5e-05,0.00014
0.00012,7.5e-05,0.00014
0.000125,7.5e-05,0.00014
0.00013,7.5e-05,0.00014
0.000135,7.5e-05,0.00014
6e-05,8e-05,0.00014
6.5e-05,8e-05,0.00014
7e-05,8e-05,0.00014
7.5e-05,8e-05,0.00014
8e-05,8e-05,0.00014
8.5e-05,8e-05,0.00014
9e-05,8e-05,0.00014
9.5e-05,8e-05,0.00014
0.0001,8e-05,0.00014
0.000105,8e-05,0.00014
0.00011,8e-05,0.00014
0.000115,8e-05,0.00014
0.00012,8e-05,0.00014
0.000125,8e-05,0.00014
0.00013,8e-05,0.00014
0.000135,8e-05,0.00014
6e-05,8.5e-05,0.00014
6.5e-05,8.5e-05,0.00014
7e-05,8.5e-05,0.00014
7.5e-05,8.5e-05,0.00014
8e-05,8.5e-05,0.00014
8.5e-05,8.5e-05,0.00014
9e-05,8.5e-05,0.00014
9.5e-05,8.5e-05,0.00014
0.0001,8.5e-05,0.00014
0.000105,8.5e-05,0.00014
0.00011,8.5e-05,0.00014
0.000115,8.5e-05,0.00014
0.00012,8.5e-05,0.00014
0.000125,8.5e-05,0.00014
0.00013,8.5e-05,0.00014
0.000135,8.5e-05,0.00014
6e-05,9e-05,0.00014
6.5e-05,9e-05,0.00014
7e-05,9e-05,0.00014
7.5e-05,9e-05,0.00014
8e-05,9e-05,0.00014
8.5e-05,9e-05,0.00014
9e-05,9e-05,0.00014
9.5e-05,9e-05,0.00014
0.0001,9e-05,0.00014
0.000105,9e-05,0.00014
0.00011,9e-05,0.00014
0.000115,9e-05,0.00014
0.00012,9e-05,0.00014
0.000125,9e-05,0.00014
0.00013,9e-05,0.00014
7e-05,9.5e-05,0.00014
7.5e-05,9.5e-05,0.00014
8e-05,9.5e-05,0.00014
8.5e-05,9.5e-05,0.00014
9e-05,9.5e-05,0.00014
9.5e-05,9.5e-05,0.00014
0.0001,9.5e-05,0.00014
0.000105,9.5e-05,0.00014
0.00011,9.5e-05,0.00014
7.5e-05,0.0001,0.00014
8e-05,0.0001,0.00014
8.5e-05,0.0001,0.00014
9e-05,0.0001,0.00014
9.5e-05,0.0001,0.00014
0.0001,0.0001,0.00014
0.000105,0.0001,0.00014
0.00011,0.0001,0.00014
0.000125,0.0001,0.00014
0.00013,0.0001,0.00014
7.5e-05,0.000105,0.00014
8e-05,0.000105,0.00014
8.5e-05,0.000105,0.00014
9e-05,0.000105,0.00014
9.5e-05,0.000105,0.00014
0.0001,0.000105,0.00014
0.000105,0.000105,0.00014
0.00012,0.000105,0.00014
0.000125,0.000105,0.00014
0.00013,0.000105,0.00014
0.000135,0.000105,0.00014
6.5e-05,0.00011,0.00014
7e-05,0.00011,0.00014
7.5e-05,0.00011,0.00014
8e-05,0.00011,0.00014
8.5e-05,0.00011,0.00014
9e-05,0.00011,0.00014
9.5e-05,0.00011,0.00014
0.0001,0.00011,0.00014
0.000105,0.00011,0.00014
0.000115,0.00011,0.00014
0.00012,0.00011,0.00014
0.000125,0.00011,0.00014
0.00013,0.00011,0.00014
0.000135,0.00011,0.00014
6e-05,0.000115,0.00014
6.5e-05,0.000115,0.00014
7e-05,0.000115,0.00014
7.5e-05,0.000115,0.00014
8e-05,0.000115,0.00014
8.5e-05,0.000115,0.00014
9e-05,0.000115,0.00014
9.5e-05,0.000115,0.00014
0.0001,0.000115,0.00014
0.000105,0.000115,0.00014
0.00011,0.000115,0.00014
0.000115,0.000115,0.00014
0.00012,0.000115,0.00014
0.000125,0.000115,0.00014
0.00013,0.000115,0.00014
0.000135,0.000115,0.00014
6e-05,0.00012,0.00014
6.5e-05,0.00012,0.00014
7e-05,0.00012,0.00014
7.5e-05,0.00012,0.00014
8e-05,0.00012,0.00014
8.5e-05,0.00012,0.00014
9e-05,0.00012,0.00014
9.5e-05,0.00012,0.00014
0.0001,0.00012,0.00014
0.000105,0.00012,0.00014
0.00011,0.00012,0.00014
0.000115,0.00012,0.00014
0.00012,0.00012,0.00014
0.000125,0.00012,0.00014
0.00013,0.00012,0.00014
0.000135,0.00012,0.00014
6.5e-05,0.000125,0.00014
7e-05,0.000125,0.00014
7.5e-05,0.000125,0.00014
8e-05,0.000125,0.00014
8.5e-05,0.000125,0.00014
9e-05,0.000125,0.00014
9.5e-05,0.000125,0.00014
0.0001,0.000125,0.00014
0.000105,0.000125,0.00014
0.00011,0.000125,0.00014
0.000115,0.000125,0.00014
0.00012,0.000125,0.00014
0.000125,0.000125,0.00014
0.00013,0.000125,0.00014
0.000135,0.000125,0.00014
6e-05,0.00013,0.00014
6.5e-05,0.00013,0.00014
7e-05,0.00013,0.00014
7.5e-05,0.00013,0.00014
8e-05,0.00013,0.00014
8.5e-05,0.00013,0.00014
9e-05,0.00013,0.00014
9.5e-05,0.00013,0.00014
0.0001,0.00013,0.00014
0.000105,0.00013,0.00014
0.00011,0.00013,0.00014
0.000115,0.00013,0.00014
0.00012,0.00013,0.00014
0.000125,0.00013,0.00014
0.00013,0.00013,0.00014
0.000135,0.00013,0.00014
0.00014,0.00013,0.00014
6e-05,0.000135,0.00014
6.5e-05,0.000135,0.00014
7e-05,0.000135,0.00014
7.5e-05,0.000135,0.00014
8e-05,0.000135,0.00014
8.5e-05,0.000135,0.00014
9e-05,0.000135,0.00014
9.5e-05,0.000135,0.00014
0.0001,0.000135,0.00014
0.000105,0.000135,0.00014
0.00011,0.000135,0.00014
0.000115,0.000135,0.00014
0.00012,0.000135,0.00014
0.000125,0.000135,0.00014
0.00013,0.000135,0.00014
0.000135,0.000135,0.00014
0.00014,0.000135,0.00014
6e-05,0.00014,0.00014
6.5e-05,0.00014,0.00014
7e-05,0.00014,0.00014
7.5e-05,0.00014,0.00014
8e-05,0.00014,0.00014
8.5e-05,0.00014,0.00014
9e-05,0.00014,0.00014
9.5e-05,0.00014,0.00014
0.0001,0.00014,0.00014
0.000105,0.00014,0.00014
0.00011,0.00014,0.00014
0.000115,0.00014,0.00014
0.00012,0.00014,0.00014
0.000125,0.00014,0.00014
0.00013,0.00014,0.00014
0.000135,0.00014,0.00014
6e-05,0.000145,0.00014
6.5e-05,0.000145,0.00014
7e-05,0.000145,0.00014
7.5e-05,0.000145,0.00014
8e-05,0.000145,0.00014
8.5e-05,0.000145,0.00014
9e-05,0.000145,0.00014
9.5e-05,0.000145,0.00014
0.0001,0.000145,0.00014
0.000105,0.000145,0.00014
0.00011,0.000145,0.00014
0.000115,0.000145,0.00014
0.00012,0.000145,0.00014
0.000125,0.000145,0.00014
0.00013,0.000145,0.00014
0.000135,0.000145,0.00014
6e-05,0.00015,0.00014
6.5e-05,0.00015,0.00014
7e-05,0.00015,0.00014
7.5e-05,0.00015,0.00014
8e-05,0.00015,0.00014
8.5e-05,0.00015,0.00014
9e-05,0.00015,0.00014
0.000105,0.00015,0.00014
0.00011,0.00015,0.00014
0.000115,0.00015,0.00014
0.00012,0.00015,0.00014
0.000125,0.00015,0.00014
0.00013,0.00015,0.00014
0.000135,0.00015,0.00014
6.5e-05,0.000155,0.00014
7e-05,0.000155,0.00014
7.5e-05,0.000155,0.00014
8e-05,0.000155,0.00014
8.5e-05,0.000155,0.00014
9e-05,0.000155,0.00014
0.00011,0.000155,0.00014
0.000115,0.000155,0.00014
0.00012,0.000155,0.00014
0.000125,0.000155,0.00014
0.00013,0.000155,0.00014
6.5e-05,0.00016,0.00014
7e-05,0.00016,0.00014
0.0001,0.00016,0.00014
0.000105,0.00016,0.00014
0.00011,0.00016,0.00014
0.000115,0.00016,0.00014
0.00012,0.00016,0.00014
0.000125,0.00016,0.00014
0.00013,0.00016,0.00014
0.000135,0.00016,0.00014
0.0001,0.000165,0.00014
0.000105,0.000165,0.00014
0.00011,0.000165,0.00014
0.000115,0.000165,0.00014
0.00012,0.000165,0.00014
0.000125,0.000165,0.00014
0.00013,0.000165,0.00014
0.000135,0.000165,0.00014
7e-05,0.00017,0.00014
7.5e-05,0.00017,0.00014
0.0001,0.00017,0.00014
0.000105,0.00017,0.00014
0.00011,0.00017,0.00014
0.000115,0.00017,0.00014
0.00012,0.00017,0.00014
0.000125,0.00017,0.00014
0.00013,0.00017,0.00014
0.000135,0.00017,0.00014
7e-05,0.000175,0.00014
7.5e-05,0.000175,0.00014
