id_row,y_coord,z_coord_,x_min,x_max,row_has_pores,number_of_pores_in_row,width_row,number_non_void_cells_in_row
350,0.00024,0.000235,0.00013,0.00017,False,0,4e-05,8
351,0.00024,0.00024,0.00013,0.000175,False,0,4.5e-05,9
352,0.00024,0.000245,0.000125,0.00018,False,0,5.5e-05,11
353,0.00024,0.00025,0.000115,0.00018,False,0,6.5e-05,13
354,0.00024,0.000255,0.000115,0.00018,False,0,6.5e-05,13
355,0.00024,0.00026,0.00012,0.00018,False,0,6e-05,12
356,0.00024,0.000265,0.000135,0.00015,False,0,1.5e-05,3
357,0.000245,0.00022,0.00015,0.000155,False,0,5e-06,1
358,0.000245,0.000225,0.00015,0.000155,False,0,5e-06,1
359,0.00025,0.00022,0.00015,0.000155,False,0,5e-06,1
360,0.00025,0.000225,0.00015,0.000155,False,0,5e-06,1
361,0.00025,0.00023,0.00015,0.000155,False,0,5e-06,1
362,0.00025,0.000235,0.00015,0.000155,False,0,5e-06,1
363,0.00025,0.00024,0.00015,0.00016,False,0,1e-05,2
364,0.00025,0.000245,0.000145,0.000165,False,0,2e-05,4
365,0.00025,0.00025,0.000125,0.00017,False,0,4.5e-05,9
366,0.00025,0.000255,0.000125,0.000175,False,0,5e-05,10
367,0.00025,0.00026,0.000135,0.000175,False,0,4e-05,8
368,0.00025,0.000265,0.000135,0.00015,False,0,1.5e-05,3
369,0.000255,0.000225,0.00015,0.000155,False,0,5e-06,1
370,0.000255,0.00023,0.00015,0.000155,False,0,5e-06,1
